Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Europe,Slovenia,Fruits,Online,L,12/11/2014,399256312,1/5/2015,7670,9.33,6.92,71561.1,53076.4,18484.7
Europe,Croatia,Snacks,Offline,M,3/3/2011,488815915,4/17/2011,347,152.58,97.44,52945.26,33811.68,19133.58
Europe,Lithuania,Clothes,Offline,C,4/29/2012,530262696,5/11/2012,5370,109.28,35.84,586833.6,192460.8,394372.8
Europe,Switzerland,Cosmetics,Online,L,2/26/2016,243521249,3/28/2016,2204,437.2,263.33,963588.8,580379.32,383209.48
Europe,Iceland,Cosmetics,Online,M,1/27/2011,878614270,2/17/2011,342,437.2,263.33,149522.4,90058.86,59463.54
Europe,Denmark,Vegetables,Offline,H,5/23/2014,954341828,7/11/2014,9809,154.06,90.93,1511174.54,891932.37,619242.17
Europe,Moldova ,Beverages,Online,H,9/12/2010,607620608,9/20/2010,7296,47.45,31.79,346195.2,231939.84,114255.36
Europe,Cyprus,Personal Care,Online,L,1/2/2014,561534678,1/29/2014,9445,81.73,56.67,771939.85,535248.15,236691.7
Europe,Hungary,Vegetables,Offline,L,1/6/2014,768676316,2/8/2014,7259,154.06,90.93,1118321.54,660060.87,458260.67
Europe,Norway,Cosmetics,Offline,L,12/9/2011,337354791,1/28/2012,9634,437.2,263.33,4211984.8,2536921.22,1675063.58
Europe,Norway,Meat,Offline,M,9/12/2012,917874085,9/23/2012,8194,421.89,364.69,3456966.66,2988269.86,468696.8
Europe,Poland,Cereal,Online,C,9/8/2013,176050603,10/28/2013,6140,205.7,117.11,1262998,719055.4,543942.6
Europe,Lithuania,Meat,Offline,C,2/20/2010,930296790,3/26/2010,4348,421.89,364.69,1834377.72,1585672.12,248705.6
Europe,Romania,Cereal,Online,L,9/14/2011,273940503,10/19/2011,3937,205.7,117.11,809840.9,461062.07,348778.83
Europe,Greece,Fruits,Offline,C,5/28/2014,656244552,6/19/2014,6201,9.33,6.92,57855.33,42910.92,14944.41
Europe,Macedonia,Household,Online,C,7/28/2014,666483724,8/31/2014,6199,668.27,502.54,4142605.73,3115245.46,1027360.27
Europe,Malta,Meat,Online,H,5/15/2016,422568786,6/17/2016,6349,421.89,364.69,2678579.61,2315416.81,363162.8
Europe,Denmark,Vegetables,Online,L,8/26/2012,969195258,9/17/2012,5269,154.06,90.93,811742.14,479110.17,332631.97
Europe,Netherlands,Office Supplies,Online,C,7/29/2011,857457864,9/16/2011,9691,651.21,524.96,6310876.11,5087387.36,1223488.75
Europe,Hungary,Vegetables,Online,M,6/5/2012,495631301,7/18/2012,7171,154.06,90.93,1104764.26,652059.03,452705.23
Europe,Slovakia,Office Supplies,Offline,H,6/23/2014,224647080,7/30/2014,6918,651.21,524.96,4505070.78,3631673.28,873397.5
Europe,Armenia,Office Supplies,Offline,H,8/3/2014,883504474,9/8/2014,7462,651.21,524.96,4859329.02,3917251.52,942077.5
Europe,Austria,Office Supplies,Offline,C,4/3/2015,575552117,4/26/2015,7516,651.21,524.96,4894494.36,3945599.36,948895
Europe,Andorra,Baby Food,Offline,H,7/15/2013,141764247,8/29/2013,46,255.28,159.42,11742.88,7333.32,4409.56
Europe,Italy,Vegetables,Offline,M,4/11/2016,608374631,4/12/2016,428,154.06,90.93,65937.68,38918.04,27019.64
Europe,Portugal,Household,Online,L,1/17/2012,200432097,1/31/2012,1167,668.27,502.54,779871.09,586464.18,193406.91
Europe,Romania,Snacks,Offline,M,8/21/2010,884462773,10/5/2010,1044,152.58,97.44,159293.52,101727.36,57566.16
Europe,Czech Republic,Office Supplies,Offline,M,6/19/2010,885046851,7/19/2010,3886,651.21,524.96,2530602.06,2039994.56,490607.5
Europe,Czech Republic,Vegetables,Online,M,6/14/2012,527079236,6/20/2012,3314,154.06,90.93,510554.84,301342.02,209212.82
Europe,Denmark,Clothes,Online,C,11/9/2012,161812150,11/12/2012,2666,109.28,35.84,291340.48,95549.44,195791.04
Europe,Hungary,Cosmetics,Offline,H,6/10/2013,689349019,7/23/2013,2548,437.2,263.33,1113985.6,670964.84,443020.76
Europe,Italy,Household,Offline,M,2/22/2011,677851569,3/2/2011,198,668.27,502.54,132317.46,99502.92,32814.54
Europe,Hungary,Clothes,Offline,H,1/21/2015,538430345,3/10/2015,2359,109.28,35.84,257791.52,84546.56,173244.96
Europe,Switzerland,Beverages,Online,H,1/30/2010,797461354,2/5/2010,5391,47.45,31.79,255802.95,171379.89,84423.06
Europe,Switzerland,Cosmetics,Offline,C,9/10/2014,347609412,9/17/2014,4205,437.2,263.33,1838426,1107302.65,731123.35
Europe,Russia,Personal Care,Offline,H,11/12/2011,473845756,12/16/2011,344,81.73,56.67,28115.12,19494.48,8620.64
Europe,Belarus,Vegetables,Online,C,1/5/2011,180479466,1/12/2011,6740,154.06,90.93,1038364.4,612868.2,425496.2
Europe,Norway,Personal Care,Offline,M,1/14/2014,634033286,1/15/2014,3394,81.73,56.67,277391.62,192337.98,85053.64
Europe,Ukraine,Cereal,Offline,L,4/14/2014,559183347,5/21/2014,3633,205.7,117.11,747308.1,425460.63,321847.47
Europe,Armenia,Meat,Offline,M,11/9/2015,781416594,12/23/2015,7390,421.89,364.69,3117767.1,2695059.1,422708
Europe,Denmark,Clothes,Offline,H,5/9/2012,713357150,6/3/2012,7088,109.28,35.84,774576.64,254033.92,520542.72
Europe,Finland,Clothes,Online,L,4/22/2014,906794202,5/11/2014,9410,109.28,35.84,1028324.8,337254.4,691070.4
